8.43299571,0.12491503,1.42200881,6.77355825,1.60257023,-9.79659238,4.60482261,-7.91519369,-3.73496149,2.54356079
8.47527191,0.08924521,1.23516108,6.79633607,1.40278704,-9.85004437,4.25367359,-7.82937242,-3.97796313,2.26974829
8.57741427,0.01591644,1.04811505,6.80817595,1.18307107,-9.88514548,3.87401757,-7.72203092,-4.24768257,1.88647385
8.58808881,-0.12374241,0.85701506,6.83575984,0.98700950,-9.91406579,3.57247063,-7.63696278,-4.46283110,1.58418187
8.62570495,-0.17616589,0.71013250,6.81865015,0.77421121,-9.93636542,3.22468477,-7.50599315,-4.67581609,1.24501902
8.65068932,-0.25688366,0.50811735,6.82301168,0.62504747,-9.96611363,2.89527677,-7.41016038,-4.85421593,0.91998107
8.68568436,-0.35316091,0.34786791,6.77244094,0.44245171,-9.91195750,2.54861407,-7.29084400,-5.00396262,0.57351668
8.71436820,-0.39978461,0.13655039,6.72999307,0.20884736,-9.89217679,2.15577832,-7.25580121,-5.14422164,0.18863166
8.72162757,-0.53756170,-0.07438047,6.76161308,0.06568493,-9.88856084,1.85123898,-7.16046330,-5.18803395,-0.14801475
8.77547749,-0.69880192,-0.29018614,6.73932541,-0.15103309,-9.81089560,1.47615064,-7.12115405,-5.31350413,-0.46763452
8.78563619,-0.76839959,-0.47706784,6.76708547,-0.33923834,-9.71621396,1.14084238,-7.06995813,-5.37621483,-0.83485988
8.82603311,-0.78538360,-0.66936843,6.70260181,-0.51453811,-9.71481072,0.79250451,-6.95844424,-5.40925968,-1.16156624
8.75614877,-0.83705452,-0.84625930,6.66685701,-0.71773131,-9.63016165,0.43520637,-6.91867107,-5.41310466,-1.57116480
8.80172043,-0.92942959,-1.07930047,6.67980548,-0.91747879,-9.55460842,0.09796361,-6.89558190,-5.42803920,-1.97940586
8.83975263,-1.00231325,-1.17449824,6.63652650,-1.13335734,-9.44462721,-0.26601703,-6.84962018,-5.36330616,-2.32788681
8.84674441,-1.05815056,-1.34988907,6.55594003,-1.32709091,-9.32831843,-0.58671921,-6.84241650,-5.30516646,-2.69327027
8.84104838,-1.11256706,-1.49061750,6.48943081,-1.49271399,-9.16469995,-0.91490699,-6.88999325,-5.22908286,-3.00373454
